ID,ticker,Year,Quarter,Date,negative,positive,uncertainty,litigious,constraining,strong_modal_positive,strong_modal_negative,strong_modal_uncertainty,strong_modal_litigious,strong_modal_constraining,weak_modal_positive,weak_modal_negative,weak_modal_uncertainty,weak_modal_litigious,weak_modal_constraining,strong_modal_raw_count,weak_modal_raw_count,NSS,WSS,Overall_Sentiment_Score,binary_sentiment,start_stock_price,end_stock_price,price_gap,Dividend_Yield,ROE
2006_Q4,MCD,2006,4,2007-01-24 19:10:21,56,142,60,7,13,0,0,0,0,0,0,0,0,0,0,53,42,0.4343434321497806,14.333333333333334,31.2,positive,44.15999984741211,44.77000045776367,0.6100006103515625,2.25%,0.169
2006_Q4,EBAY,2006,4,2007-01-25 01:33:04,100,254,75,6,11,0,0,0,0,0,0,0,0,0,0,54,41,0.4350282473586773,25.666666666666668,93.1,positive,13.6574068069458,14.044612884521484,0.3872060775756836,,0.103
2006_Q4,TSM,2006,4,2007-01-25 16:13:24,100,74,88,1,5,0,0,0,0,0,0,0,0,0,0,82,36,-0.1494252864975558,-4.333333333333333,-93.0,negative,10.706467628479004,11.104477882385254,0.39801025390625,,
2006_Q4,T,2006,4,2007-01-25 18:42:27,61,196,76,13,9,0,0,0,0,0,0,0,0,0,0,84,41,0.5252918267498372,22.5,65.1,positive,27.78700828552246,28.066465377807617,0.2794570922851562,3.77%,0.106
2006_Q4,F,2006,4,2007-01-25 21:19:45,232,274,98,7,11,0,0,0,0,0,0,0,0,0,0,118,51,0.0830039524051305,7.0,-44.7,neutral,8.220000267028809,8.5600004196167,0.3400001525878906,,-0.367
2006_Q4,AMGN,2006,4,2007-01-26 01:26:52,152,165,97,12,9,0,0,0,0,0,0,0,0,0,0,108,42,0.04100946359303,2.1666666666666665,-71.8,neutral,71.5,69.77999877929688,-1.720001220703125,,0.147
2006_Q4,VZ,2006,4,2007-01-29 17:42:14,78,171,83,4,1,0,0,0,0,0,0,0,0,0,0,44,55,0.3734939744036387,15.5,34.7,positive,35.502777099609375,35.194705963134766,-0.3080711364746094,4.21%,0.085
2007_Q2,PG,2007,2,2007-01-30 18:21:31,79,214,52,3,5,0,0,0,0,0,0,0,0,0,0,67,30,0.4607508516697923,22.5,88.6,positive,64.58999633789062,64.16000366210938,-0.42999267578125,1.91%,0.15
2006_Q4,MRK,2006,4,2007-01-30 21:12:01,133,114,74,59,21,0,0,0,0,0,0,0,0,0,0,41,23,-0.0769230766116474,-3.1666666666666665,-106.5,neutral,42.85305404663086,41.84160232543945,-1.0114517211914062,3.40%,0.271
2007_Q2,EL,2007,2,2007-01-31 19:37:24,99,206,109,6,9,0,0,0,0,0,0,0,0,0,0,43,45,0.3508196709809191,17.833333333333332,31.9,positive,23.75,23.325000762939453,-0.4249992370605469,1.05%,0.2
2006_Q4,GOOG,2006,4,2007-02-01 01:24:27,58,195,88,1,6,0,0,0,0,0,0,0,0,0,0,42,51,0.5415019741442609,22.83333333333333,76.0,positive,11.99877643585205,11.60475254058838,-0.3940238952636719,,0.231
2007_Q1,SBUX,2007,1,2007-02-01 02:43:54,56,183,75,2,11,0,0,0,0,0,0,0,0,0,0,40,36,0.5313807509147249,21.166666666666668,71.4,positive,17.204999923706055,16.670000076293945,-0.5349998474121094,,0.269
2006_Q4,CVS,2006,4,2007-02-01 18:23:11,61,156,72,11,5,0,0,0,0,0,0,0,0,0,0,79,25,0.4377880164157234,15.833333333333334,32.7,positive,33.290000915527344,32.720001220703125,-0.5699996948242188,.579%,0.161
2006_Q4,CMCSA,2006,4,2007-02-01 19:06:32,72,161,68,3,9,0,0,0,0,0,0,0,0,0,0,57,32,0.3819742472876641,14.833333333333334,34.4,positive,14.30666732788086,13.786666870117188,-0.5200004577636719,,0.028
2007_Q-1,F,2007,-1,2007-02-01 20:52:24,82,58,45,1,2,0,0,0,0,0,0,0,0,0,0,43,18,-0.1714285702040816,-4.0,-58.4,negative,8.289999961853027,8.510000228881836,0.2200002670288086,,-0.367
2006_Q4,AMZN,2006,4,2007-02-02 00:36:12,61,91,77,5,1,0,0,0,0,0,0,0,0,0,0,31,30,0.1973684197541551,5.0,-20.7,positive,1.869500041007996,2.003000020980835,0.1334999799728393,,1.218
2007_Q2,CSCO,2007,2,2007-02-07 02:06:27,105,174,148,15,13,0,0,0,0,0,0,0,0,0,0,92,50,0.2473118270705669,11.5,-42.400000000000006,positive,28.09000015258789,27.65999984741211,-0.4300003051757812,,0.255
2007_Q1,DIS,2007,1,2007-02-08 03:27:27,71,162,51,11,7,0,0,0,0,0,0,0,0,0,0,66,16,0.3905579382379487,15.166666666666666,41.7,positive,34.81358337402344,34.665611267089844,-0.1479721069335937,.881%,0.107
2006_Q4,PEP,2006,4,2007-02-08 21:40:35,69,183,67,0,3,0,0,0,0,0,0,0,0,0,0,49,39,0.4523809505857898,19.0,65.3,positive,63.310001373291016,65.0199966430664,1.7099952697753906,1.84%,0.307
2007_Q4,NVDA,2007,4,2007-02-14 04:28:05,75,122,75,6,13,0,0,0,0,0,0,0,0,0,0,46,32,0.2385786789919864,7.833333333333333,-12.400000000000002,positive,0.5591670274734497,0.5196670293807983,-0.0394999980926513,,0.248
2006_Q4,KO,2006,4,2007-02-14 17:10:49,72,172,49,4,6,0,0,0,0,0,0,0,0,0,0,75,27,0.4098360638941145,16.666666666666668,52.8,positive,23.940000534057617,23.19499969482422,-0.7450008392333984,2.66%,0.309
2007_Q2,COST,2007,2,2007-03-08 23:07:10,118,145,102,18,8,0,0,0,0,0,0,0,0,0,0,91,42,0.1026615965678266,4.5,-59.4,positive,54.2599983215332,54.34000015258789,0.0800018310546875,.930%,0.123
2007_Q1,GS,2007,1,2007-03-13 18:36:22,64,79,56,1,1,0,0,0,0,0,0,0,0,0,0,30,20,0.1048951041615727,2.5,-22.0,positive,199.02999877929688,211.72999572753903,12.699996948242188,.694%,0.324
2007_Q1,ADBE,2007,1,2007-03-21 02:34:42,45,150,71,8,2,0,0,0,0,0,0,0,0,0,0,81,30,0.5384615357001973,17.5,45.3,positive,43.29999923706055,42.34999847412109,-0.9500007629394532,,0.141
2007_Q3,FDX,2007,3,2007-03-21 17:05:48,100,115,69,6,3,0,0,0,0,0,0,0,0,0,0,62,26,0.0697674415359653,2.5,-39.0,neutral,110.98999786376952,107.62999725341795,-3.3600006103515625,.335%,0.158
2007_Q1,MS,2007,1,2007-03-21 22:19:37,84,142,83,18,22,0,0,0,0,0,0,0,0,0,0,16,22,0.2566371670060302,9.666666666666666,-8.9,positive,81.33000183105469,80.18000030517578,-1.1500015258789062,1.37%,0.236
2007_Q2,ACN,2007,2,2007-03-28 18:29:14,50,126,55,14,4,0,0,0,0,0,0,0,0,0,0,54,27,0.4318181793646694,12.666666666666666,26.0,positive,37.59000015258789,38.09999847412109,0.5099983215332031,,
2007_Q1,KO,2007,1,2007-04-17 17:21:54,57,215,42,0,13,0,0,0,0,0,0,0,0,0,0,66,19,0.5808823508055796,26.33333333333333,115.4,positive,25.78499984741211,26.09499931335449,0.3099994659423828,2.61%,0.297
2007_Q1,IBM,2007,1,2007-04-17 23:26:36,90,161,61,5,4,0,0,0,0,0,0,0,0,0,0,30,24,0.2828685247694481,11.833333333333334,27.6,positive,92.84894561767578,97.71510314941406,4.866157531738281,1.17%,0.295
2007_Q1,INTC,2007,1,2007-04-18 03:25:25,79,145,109,1,9,0,0,0,0,0,1,0,0,0,0,59,51,0.2946428558274872,11.083333333333334,-10.400000000000002,positive,21.350000381469727,21.799999237060547,0.4499988555908203,2.09%,0.137
2007_Q1,ASML,2007,1,2007-04-18 18:49:08,109,88,90,5,14,0,0,0,0,0,0,0,1,0,0,74,53,-0.106598984230462,-3.5,-95.6,negative,30.83625030517578,30.83625030517578,0.0,,
2007_Q1,EBAY,2007,1,2007-04-18 23:46:10,67,250,57,2,2,0,0,0,0,0,0,0,0,0,0,38,29,0.5772870644249619,30.5,142.0,positive,14.499157905578612,14.082491874694824,-0.416666030883789,,0.106
2007_Q1,MRK,2007,1,2007-04-19 19:27:52,170,126,105,28,16,0,0,0,0,0,0,0,0,0,0,49,42,-0.1486486481464572,-7.333333333333333,-132.5,negative,47.85305404663086,48.88358688354492,1.0305328369140625,2.95%,0.236
2007_Q1,GOOG,2007,1,2007-04-19 23:50:03,67,176,86,5,8,0,0,0,0,0,0,0,0,0,0,37,60,0.4485596689359684,18.166666666666668,46.1,positive,11.74721908569336,11.601016998291016,-0.1462020874023437,,0.232
2007_Q1,AMD,2007,1,2007-04-20 02:20:13,131,127,94,3,12,1,0,0,0,0,0,0,0,0,0,83,61,-0.0155038759088997,-0.4166666666666667,-81.2,neutral,14.15999984741211,13.6899995803833,-0.4700002670288086,,-0.036
2007_Q1,SAP,2007,1,2007-04-20 16:27:07,71,85,75,14,6,0,0,0,0,0,0,0,0,0,0,45,43,0.0897435891683103,2.333333333333333,-46.8,neutral,50.38999938964844,47.63999938964844,-2.75,,
2007_Q1,MCD,2007,1,2007-04-20 20:38:43,84,179,96,6,29,0,0,0,0,0,0,0,0,0,0,74,51,0.3612167286645751,15.833333333333334,9.599999999999998,positive,48.36000061035156,49.90999984741211,1.5499992370605469,2.07%,0.176
2007_Q1,AMGN,2007,1,2007-04-24 01:08:44,141,137,128,5,20,0,0,0,0,0,0,1,0,0,0,108,58,-0.0143884891568759,-0.75,-107.9,neutral,61.220001220703125,63.7599983215332,2.539997100830078,,0.144
2007_Q1,TXN,2007,1,2007-04-24 02:53:46,132,142,112,4,11,0,0,0,0,0,0,0,0,0,0,65,46,0.0364963502317651,1.6666666666666667,-71.1,neutral,34.91999816894531,35.20000076293945,0.2800025939941406,.931%,0.226
2007_Q1,T,2007,1,2007-04-24 18:25:34,45,168,39,13,7,0,0,0,0,0,0,0,0,0,0,40,21,0.5774647860212921,20.5,83.4,positive,29.531721115112305,29.909366607666016,0.3776454925537109,3.67%,0.069
2007_Q1,AMZN,2007,1,2007-04-25 08:27:34,37,93,60,3,3,0,0,0,0,0,0,0,0,0,0,36,19,0.4307692274556213,9.333333333333334,13.9,positive,2.8405001163482666,3.0915000438690186,0.2509999275207519,,0.545
2007_Q1,PEP,2007,1,2007-04-25 20:39:23,55,271,52,4,6,0,0,0,0,0,0,0,0,0,0,35,30,0.6625766850841206,36.0,175.0,positive,66.9800033569336,67.1500015258789,0.1699981689453125,1.82%,0.358
2007_Q2,AAPL,2007,2,2007-04-26 02:50:27,74,114,64,4,5,0,0,0,0,0,0,0,0,0,0,56,30,0.2127659563150747,6.666666666666667,-10.7,positive,3.5299999713897705,3.817142963409424,0.2871429920196533,,0.255
2007_Q1,CMCSA,2007,1,2007-04-26 14:33:46,75,148,64,3,6,0,0,0,0,0,0,0,0,0,0,61,33,0.3273542586217298,12.166666666666666,21.0,positive,13.550000190734863,13.140000343322754,-0.4099998474121094,,0.033
2007_Q1,F,2007,1,2007-04-27 02:36:22,177,248,86,21,15,0,0,0,0,0,0,0,0,0,0,114,53,0.1670588231363322,11.833333333333334,-18.1,positive,8.050000190734863,8.239999771118164,0.1899995803833007,,
2007_Q1,TSM,2007,1,2007-04-27 05:14:44,76,68,90,6,8,0,0,0,0,0,0,0,0,0,0,52,40,-0.055555555169753,-1.3333333333333333,-74.4,neutral,10.636816024780272,10.368159294128418,-0.2686567306518554,,
2007_Q1,VZ,2007,1,2007-04-30 18:27:49,65,149,35,26,2,0,0,0,0,0,0,0,0,0,0,25,20,0.3925233626517599,14.0,45.5,positive,35.64280700683594,38.602149963378906,2.9593429565429688,4.24%,0.086
2007_Q3,PG,2007,3,2007-05-01 17:36:11,86,214,43,5,7,0,0,0,0,0,0,0,0,0,0,77,22,0.4266666652444444,21.33333333333333,82.9,positive,62.959999084472656,61.720001220703125,-1.2399978637695312,2.17%,0.125
2007_Q1,MA,2007,1,2007-05-02 19:20:00,76,113,57,14,5,0,0,0,0,0,0,0,0,0,0,32,33,0.1957671947313905,6.166666666666667,-10.7,positive,12.635000228881836,13.543999671936035,0.9089994430541992,.537%,0.027
2007_Q3,EL,2007,3,2007-05-03 17:39:20,86,172,80,3,4,0,0,0,0,0,0,0,0,0,0,43,37,0.3333333320413437,14.333333333333334,30.2,positive,23.64999961853028,23.48500061035156,-0.1649990081787109,.972%,0.241
2007_Q2,SBUX,2007,2,2007-05-04 02:23:44,61,140,85,0,7,0,0,0,0,0,0,0,0,0,0,36,49,0.3930348239152496,13.166666666666666,20.9,positive,15.350000381469728,14.234999656677246,-1.1150007247924805,,0.261
2007_Q1,CVS,2007,1,2007-05-08 19:08:24,78,175,87,36,7,0,0,0,0,0,0,0,0,0,0,107,32,0.3833992079707541,16.166666666666668,7.399999999999998,positive,37.0099983215332,37.79999923706055,0.7900009155273438,.662%,0.154
2007_Q2,DIS,2007,2,2007-05-09 00:25:59,50,202,56,7,5,0,0,0,0,0,0,0,0,0,0,43,21,0.6031746007810532,25.33333333333333,107.3,positive,35.632381439208984,35.78035354614258,0.1479721069335937,.886%,0.135
2007_Q3,CSCO,2007,3,2007-05-09 03:06:01,110,214,160,9,11,0,0,0,0,0,0,0,0,0,0,92,50,0.320987653330285,17.333333333333332,-9.400000000000002,positive,26.51000022888184,26.3700008392334,-0.1399993896484375,,0.267
2008_Q1,NVDA,2008,1,2007-05-11 02:08:08,69,164,77,7,11,0,1,0,0,0,0,0,0,0,0,65,41,0.4077253201385179,15.583333333333334,30.4,positive,0.5856670141220093,0.5523329973220825,-0.0333340167999267,,0.256
2007_Q3,COST,2007,3,2007-05-31 22:11:04,106,120,127,8,5,0,0,0,0,0,0,0,0,0,0,47,56,0.0619469023807659,2.333333333333333,-71.0,neutral,56.470001220703125,55.970001220703125,-0.5,1.03%,0.118
2007_Q2,GS,2007,2,2007-06-14 20:18:42,67,84,59,1,4,0,0,0,0,0,0,0,0,0,0,32,23,0.1125827807113723,2.833333333333333,-23.7,positive,225.75,219.3300018310547,-6.4199981689453125,.607%,0.343
2007_Q2,ADBE,2007,2,2007-06-15 02:05:35,53,175,91,2,9,0,0,0,0,0,0,0,0,0,0,48,33,0.5350877169513697,20.33333333333333,58.1,positive,42.75,40.41999816894531,-2.3300018310546875,,0.107
2007_Q4,FDX,2007,4,2007-06-20 17:16:33,58,189,57,11,8,0,0,0,0,0,0,0,0,0,0,69,31,0.5303643703224115,21.83333333333333,76.1,positive,109.8000030517578,111.0,1.1999969482421875,.360%,0.151
2007_Q2,MS,2007,2,2007-06-20 19:58:25,71,143,73,8,14,0,0,0,0,0,0,0,0,0,0,35,24,0.3364485965586514,12.0,15.1,positive,87.31999969482422,73.22000122070312,-14.099998474121094,1.29%,0.227
2007_Q3,ACN,2007,3,2007-06-29 01:42:58,57,136,63,8,2,0,0,0,0,0,0,0,0,0,0,31,23,0.409326422749604,13.166666666666666,34.0,positive,42.88999938964844,42.52000045776367,-0.3699989318847656,,
2007_Q2,KO,2007,2,2007-07-17 16:33:08,61,227,35,3,13,0,0,0,0,0,0,0,0,0,0,62,12,0.5763888868875386,27.666666666666668,126.9,positive,26.584999084472656,26.19499969482422,-0.3899993896484375,2.61%,0.296
2007_Q2,JNJ,2007,2,2007-07-17 16:38:34,125,171,114,5,8,0,0,0,0,0,0,0,0,0,0,50,42,0.1554054048803871,7.666666666666667,-31.7,positive,62.7400016784668,60.06999969482422,-2.670001983642578,2.74%,0.252
2007_Q2,WFC,2007,2,2007-07-17 17:10:44,53,89,46,3,9,0,0,0,0,0,0,0,0,0,0,20,10,0.2535211249752033,6.0,2.0,positive,35.59000015258789,34.61000061035156,-0.979999542236328,3.32%,0.199
2007_Q2,NVS,2007,2,2007-07-17 18:43:55,141,123,123,10,9,0,0,0,0,0,0,0,0,0,0,84,60,-0.0681818179235537,-3.0,-111.8,neutral,48.50358581542969,47.86738586425781,-0.636199951171875,,
2007_Q2,INTC,2007,2,2007-07-18 01:31:55,69,165,74,1,4,0,0,0,0,0,0,0,0,0,0,63,30,0.4102564085031777,16.0,40.9,positive,25.059999465942383,23.6200008392334,-1.4399986267089844,1.91%,0.149
2007_Q2,ASML,2007,2,2007-07-18 18:56:19,98,112,78,7,11,0,0,0,0,0,0,0,0,0,0,86,37,0.0666666663492063,2.333333333333333,-54.9,neutral,32.883750915527344,33.255001068115234,0.3712501525878906,,
2007_Q2,ABT,2007,2,2007-07-18 19:16:50,74,126,99,11,10,0,0,0,0,0,0,0,0,0,0,68,42,0.2599999987,8.666666666666666,-25.8,positive,25.765260696411133,24.32106208801269,-1.4441986083984375,2.56%,0.104
2007_Q2,EBAY,2007,2,2007-07-18 23:54:05,69,210,59,3,4,0,0,0,0,0,0,0,0,0,0,52,33,0.5053763422746368,23.5,94.3,positive,14.33080768585205,13.636363983154297,-0.6944437026977539,,0.113
2007_Q2,IBM,2007,2,2007-07-19 01:16:33,85,225,48,6,4,0,0,0,0,0,1,0,0,0,0,24,24,0.4516129017689906,23.416666666666668,103.8,positive,110.76481628417967,107.11280822753906,-3.652008056640625,1.45%,0.295
2007_Q2,SAP,2007,2,2007-07-19 19:13:29,73,172,102,19,9,0,0,0,0,0,1,0,0,0,0,128,55,0.4040816310037484,16.583333333333332,2.8999999999999986,positive,55.540000915527344,54.400001525878906,-1.1399993896484375,,
2007_Q2,GOOG,2007,2,2007-07-20 01:36:24,72,201,60,9,7,0,0,0,0,0,0,0,0,0,0,56,36,0.4725274707966027,21.5,76.2,positive,12.95444393157959,12.727543830871582,-0.2269001007080078,,0.253
2007_Q2,AMD,2007,2,2007-07-20 02:03:20,97,175,92,11,4,0,0,0,0,0,0,0,0,0,0,75,57,0.2867647048280709,13.0,3.8,positive,15.5,13.399999618530272,-2.1000003814697266,,-0.174
2007_Q2,ISRG,2007,2,2007-07-20 02:26:05,68,97,78,7,9,0,0,0,0,0,0,0,0,0,0,53,33,0.1757575746923783,4.833333333333333,-31.9,positive,22.06555557250977,23.549999237060547,1.4844436645507812,,0.155
2007_Q2,MRK,2007,2,2007-07-23 18:51:12,122,124,80,29,18,0,0,0,0,0,0,0,0,0,0,64,32,0.0081300812677638,0.3333333333333333,-77.5,neutral,49.933204650878906,47.98664093017578,-1.946563720703125,3.06%,0.244
2007_Q2,AXP,2007,2,2007-07-24 00:53:11,69,150,67,4,5,0,0,0,0,0,0,0,0,0,0,36,29,0.3698630120097579,13.5,32.9,positive,61.16999816894531,60.22999954223633,-0.9399986267089844,1.02%,0.362
2007_Q2,TXN,2007,2,2007-07-24 01:51:09,107,135,125,7,14,0,0,0,0,0,0,0,0,0,0,80,58,0.1157024788607335,4.666666666666667,-66.8,positive,36.459999084472656,34.0099983215332,-2.450000762939453,.909%,0.22
2007_Q2,LLY,2007,2,2007-07-24 18:13:08,84,144,62,20,6,0,0,0,0,0,0,0,0,0,0,54,25,0.2631578935826408,10.0,2.7,positive,57.16999816894531,56.220001220703125,-0.9499969482421876,3.14%,0.187
2007_Q2,T,2007,2,2007-07-24 19:54:00,65,189,58,9,6,0,0,0,0,0,0,0,0,0,0,31,36,0.4881889744559489,20.666666666666668,77.7,positive,29.969789505004883,30.407854080200195,0.4380645751953125,3.63%,0.099
2007_Q2,MCD,2007,2,2007-07-24 20:54:32,70,168,78,3,13,0,0,0,0,0,0,0,0,0,0,45,55,0.4117647041522491,16.333333333333332,36.5,positive,51.54999923706055,49.459999084472656,-2.09000015258789,2.09%,0.186
2007_Q2,PEP,2007,2,2007-07-24 22:01:13,57,228,65,6,8,0,0,0,0,0,0,0,0,0,0,67,32,0.5999999978947369,28.5,114.9,positive,66.26000213623047,68.51000213623047,2.25,2.29%,0.349
2007_Q2,AMZN,2007,2,2007-07-25 01:29:34,50,93,70,5,0,0,0,0,0,0,0,0,0,0,0,32,27,0.3006992985965084,7.166666666666667,-3.6000000000000005,positive,4.309000015258789,3.9570000171661377,-0.3519999980926513,,0.75
2007_Q3,AAPL,2007,3,2007-07-26 02:59:18,47,89,51,2,4,0,0,0,0,0,0,0,0,0,0,51,29,0.3088235271410035,7.0,0.3999999999999986,positive,5.214285850524902,4.786070823669434,-0.4282150268554687,,0.272
2007_Q2,CMCSA,2007,2,2007-07-26 14:49:24,75,90,73,3,5,0,0,0,0,0,0,0,0,0,0,46,40,0.0909090903581267,2.5,-38.7,neutral,13.604999542236328,12.859999656677246,-0.744999885559082,,0.039
2007_Q2,TSM,2007,2,2007-07-26 15:58:39,68,77,99,3,9,0,0,0,0,0,0,0,0,0,0,69,53,0.0620689650891795,1.5,-65.6,neutral,10.169154167175291,10.218905448913574,0.0497512817382812,,
2007_Q2,F,2007,2,2007-07-26 20:28:19,161,280,87,18,13,0,0,0,0,0,0,0,0,0,0,69,42,0.2698412692293849,19.83333333333333,42.0,positive,8.09000015258789,8.869999885559082,0.7799997329711914,,-0.725
2007_Q2,BMY,2007,2,2007-07-26 22:28:16,60,81,53,11,6,0,0,0,0,0,0,0,0,0,0,41,18,0.148936169156481,3.5,-24.0,positive,29.850000381469727,29.93000030517578,0.0799999237060546,3.94%,0.13
2007_Q2,AMGN,2007,2,2007-07-27 02:52:23,123,114,80,19,23,0,0,0,0,0,0,0,0,0,0,69,36,-0.037974683384073,-1.5,-87.4,neutral,55.619998931884766,50.9900016784668,-4.629997253417969,,0.164
2007_Q2,VZ,2007,2,2007-07-30 16:23:57,82,137,50,6,1,0,0,0,0,0,0,0,0,0,0,54,21,0.2511415513646504,9.166666666666666,13.6,positive,38.75151824951172,38.58348083496094,-0.1680374145507812,3.80%,0.086
2007_Q2,MA,2007,2,2007-08-01 18:24:38,88,117,63,21,4,0,0,0,0,0,0,0,0,0,0,43,42,0.1414634139440809,4.833333333333333,-27.8,positive,15.0,13.35200023651123,-1.6479997634887695,.373%,0.066
2007_Q3,DIS,2007,3,2007-08-01 23:46:22,61,205,80,5,14,0,0,0,0,0,0,0,0,0,0,66,32,0.5413533814234835,24.0,78.1,positive,33.83000183105469,32.36000061035156,-1.470001220703125,.939%,0.134
2007_Q3,SBUX,2007,3,2007-08-02 01:57:45,58,165,82,4,5,0,0,0,0,0,0,0,0,0,0,47,33,0.4798206256510285,17.833333333333332,48.8,positive,13.460000038146973,13.28499984741211,-0.1750001907348632,,0.265
2007_Q2,CVS,2007,2,2007-08-02 17:37:03,93,193,104,60,6,1,0,0,0,0,0,0,0,0,0,86,42,0.3496503484277959,16.916666666666668,-6.4,positive,36.790000915527344,36.70000076293945,-0.0900001525878906,.682%,0.158
2007_Q2,AMT,2007,2,2007-08-02 18:48:27,75,93,107,19,13,0,0,0,0,0,0,0,0,0,0,40,55,0.107142856505102,3.0,-65.0,positive,41.4900016784668,38.040000915527344,-3.450000762939453,,0.012
2007_Q4,PG,2007,4,2007-08-03 16:31:02,120,311,79,6,7,0,0,0,0,0,0,0,0,0,0,91,50,0.443155451407992,31.83333333333333,121.8,positive,62.880001068115234,64.02999877929688,1.1499977111816406,2.26%,0.13
2007_Q2,DUK,2007,2,2007-08-07 19:47:51,60,138,97,48,21,0,0,0,0,0,0,0,0,0,0,82,33,0.393939391949801,13.0,-24.700000000000003,positive,56.58000183105469,54.900001525878906,-1.6800003051757812,4.93%,0.04
2007_Q4,CSCO,2007,4,2007-08-08 01:18:37,95,243,194,12,5,0,0,0,0,0,0,0,0,0,0,142,66,0.4378698211897343,24.666666666666668,7.499999999999997,positive,31.68000030517578,30.100000381469727,-1.579999923706055,,0.276
2008_Q2,NVDA,2008,2,2007-08-10 00:08:27,43,112,50,3,23,0,0,0,0,0,0,0,0,0,0,43,26,0.4451612874505724,11.5,19.8,positive,0.7331669926643372,0.800000011920929,0.0668330192565918,,0.273
2007_Q4,EL,2007,4,2007-08-16 19:41:46,121,267,136,9,20,0,0,0,0,0,0,1,0,0,0,70,57,0.3762886588239983,24.25,43.8,positive,20.14999961853028,20.815000534057617,0.6650009155273438,1.20%,0.256
2007_Q2,LOW,2007,2,2007-08-20 17:57:14,98,170,61,4,4,0,0,0,0,0,0,0,0,0,0,45,17,0.26865671541546,12.0,26.8,positive,28.5,31.059999465942383,2.559999465942383,1.03%,0.19
2008_Q1,MDT,2008,1,2007-08-22 00:05:43,64,149,119,11,9,0,0,0,0,0,0,0,0,0,0,97,43,0.3990610309903238,14.166666666666666,-8.200000000000003,positive,52.63999938964844,53.45000076293945,0.8100013732910156,,0.275
2007_Q3,TD,2007,3,2007-08-24 11:46:48,126,193,122,2,14,1,0,0,0,0,0,0,0,0,0,64,33,0.2100313473039769,11.416666666666666,-18.1,positive,33.8849983215332,34.26499938964844,0.3800010681152344,,
2007_Q3,ADBE,2007,3,2007-09-18 00:14:16,57,174,76,3,6,0,0,0,0,0,0,0,0,0,0,51,30,0.5064935043008939,19.5,61.3,positive,43.709999084472656,44.0,0.2900009155273437,,0.113
2007_Q3,MS,2007,3,2007-09-19 21:22:39,156,157,121,13,34,0,0,0,0,0,0,0,0,0,0,49,38,0.0031948881687064,0.1666666666666666,-96.6,neutral,67.02999877929688,66.0999984741211,-0.9300003051757812,1.71%,0.242
2008_Q1,FDX,2008,1,2007-09-20 16:07:28,78,146,65,23,11,0,0,0,0,0,0,0,0,0,0,51,22,0.303571427216199,11.333333333333334,6.099999999999999,positive,104.4499969482422,105.29000091552734,0.8400039672851562,.382%,0.153
2007_Q3,GS,2007,3,2007-09-20 20:10:02,74,62,63,5,17,0,0,0,0,0,0,0,0,0,0,40,24,-0.0882352934688581,-2.0,-64.9,neutral,203.52999877929688,227.3500061035156,23.82000732421875,.646%,0.326
2007_Q4,ACN,2007,4,2007-09-28 02:52:07,61,179,74,10,2,0,0,0,0,0,0,0,0,0,0,46,29,0.4916666646180556,19.666666666666668,62.9,positive,40.25,40.970001220703125,0.720001220703125,,
2007_Q4,COST,2007,4,2007-10-10 21:37:41,105,161,145,12,2,0,0,0,0,0,0,0,0,0,0,62,54,0.2105263149980213,9.333333333333334,-41.3,positive,69.12999725341797,66.19000244140625,-2.9399948120117188,.945%,0.117
2007_Q3,PEP,2007,3,2007-10-11 21:25:25,55,162,55,5,5,0,0,0,0,0,0,0,0,0,0,49,34,0.4930875553313937,17.833333333333332,61.3,positive,71.7699966430664,71.80000305175781,0.0300064086914062,2.05%,0.362
2007_Q3,WFC,2007,3,2007-10-16 14:10:49,87,72,20,2,9,0,0,0,0,0,0,0,0,0,0,9,4,-0.0943396220481784,-2.5,-32.7,neutral,34.54999923706055,34.130001068115234,-0.4199981689453125,3.65%,0.199
2007_Q3,JNJ,2007,3,2007-10-16 18:53:28,96,193,106,9,10,0,0,0,0,0,0,0,0,0,0,53,42,0.3356401372469199,16.166666666666668,19.7,positive,65.06999969482422,64.9800033569336,-0.089996337890625,2.55%,0.257
2007_Q3,IBM,2007,3,2007-10-17 00:17:03,71,184,49,4,7,0,0,0,0,0,0,1,0,0,0,36,30,0.4431372531641676,18.75,72.8,positive,110.68833923339844,109.1013412475586,-1.5869979858398438,1.38%,0.314
2007_Q3,INTC,2007,3,2007-10-17 02:14:33,49,122,60,1,9,0,0,0,0,0,0,0,0,0,0,40,25,0.426900582298827,12.166666666666666,27.5,positive,26.71999931335449,26.270000457763672,-0.4499988555908203,1.67%,0.157
2007_Q3,KO,2007,3,2007-10-17 17:21:56,41,177,30,2,7,0,0,0,0,0,0,0,0,0,0,38,17,0.6238532081474624,22.666666666666668,107.2,positive,29.545000076293945,30.864999771118164,1.3199996948242188,2.20%,0.293
2007_Q3,ABT,2007,3,2007-10-17 17:53:08,62,135,71,8,8,0,0,0,0,0,0,0,0,0,0,46,30,0.3705583737535108,12.166666666666666,17.299999999999997,positive,24.56575965881348,26.2210693359375,1.6553096771240234,2.38%,0.13
2007_Q3,ASML,2007,3,2007-10-17 19:46:08,96,90,81,3,10,0,0,0,0,0,0,0,0,0,0,78,37,-0.0322580643426985,-1.0,-72.3,neutral,34.810001373291016,35.09000015258789,0.279998779296875,,
